video,utt.num,time.coder1,time.coder2,time.coder3,time.agg,time.agg.adj,utt,objects.present,objects.referred,mom.eyes,mom.hands,mom.point,kid.eyes,kid.hands
A28,171,546,547,547,547,542,go look look andrew,box brush,,child,box brush,,brush,
A28,172,573,572,571,572.5,567.5,oh what is in there,box brush,box,box,box,,box,
A28,173,576,573,573,573,568,lets look at look at the box,box brush,box,box,box,,box,
A28,174,577,580,577,577,572,look at the box,box brush,box,box,box,,box,
A28,175,588,585,584,584.5,579.5,what is in there,box brush,box,child,box,,box,
A28,176,590,591,585,590.5,585.5,watch this,box brush,,box,box,,box,
A28,177,593,593,589,593,588,where is it,box brush,,child,box,,box,
A28,178,595,595,595,595,590,where is it,box brush,,child,box,,box,box
A28,179,596,596,596,596,591,whered it go,box brush,,child,box,,box,box
A28,180,597,598,597,597,592,whered it go,box brush,,box,box,,box,box
A28,181,603,603,604,603,598,there it is,box brush,,child,box,,box,
A28,182,605,605,605,605,600,there it is,box brush,,child,box,,box,
A28,183,607,607,607,607,602,where is it,box brush,,child,box,,,box
A28,184,609,608,609,609,604,where is it,box brush,,child,box,,,box
A28,185,610,610,611,610,605,where is it,box brush,,child,box,,,
A28,186,612,611,613,612.5,607.5,andrew,box brush,,child,box,,box,
A28,187,615,615,615,615,610,what dat,box brush,,child,box,,box,
A28,188,616,616,617,616,611,what is that,box brush,,child,box,,mom,
A28,189,618,617,618,618,613,what is it,box brush,,box,box,,box,
A28,190,619,620,620,620,615,ha,box brush,,box,box,,box,box
A28,191,621,621,622,621,616,there it is,box brush,,box,box,,box,box
A28,192,623,623,624,623,618,put it in here,box brush,box,box,box,,box,
A28,193,625,625,625,625,620,put it in the box,box brush,box,box,box,,box,
A28,194,626,626,626,626,621,put it in,box brush,,box,box,,box,
A28,195,629,629,629,629,624,close the box,box brush,box,box,box,,box,
A28,196,632,632,632,632,627,there it is,box brush,,child,box,,box,box
A28,197,634,635,634,634,629,there it is,box brush,,child,box,,,
A28,198,642,643,642,642,637,put it in the box,box brush,box,box,box,,,
A28,199,644,645,644,644,639,put it in here,box brush,box,box,box,,,
A28,200,647,648,648,648,643,wow,box brush,,child,box,,mom,
A28,201,649,650,649,649,644,wow,box brush,,child,box,,mom,
A28,202,654,655,655,655,650,youre gonna play the cymbals huh,box brush,,child,box,,box,box
A28,203,657,657,657,657,652,yes,box brush,,child,box,,box,box
A28,204,658,660,660,660,655,you like the box,box brush,box,child,box,,box,box
A28,205,666,668,667,667.5,662.5,okay lets just put your little man in here,box brush,box,,box,,,
A28,206,672,673,673,673,668,where is he,box brush,,box,,,box,box
A28,207,675,675,675,675,670,where is he,box brush,,child,box,,box,
A28,208,679,680,680,680,675,where is he,box brush,,child,box,,box,
A28,209,679,682,681,681.5,676.5,whered he go,box brush,,child,box,,box,
A28,210,699,699,699,699,694,try that noise,box brush,,box,,,,
A28,211,700,700,700,700,695,try that,box brush,,box,,,,
A28,212,705,710,705,705,700,hm,box brush,,child,box brush,,brush,brush
A28,213,706,713,726,709.5,704.5,whatd you think of that,box brush,brush,child,brush,,,
A28,214,,727,738,732.5,727.5,what is this,box brush,brush,child,brush,,,
A28,215,,6728,739,739,734,what is this,box brush,brush,child,brush,,,
A28,216,,744,743,743.5,738.5,hm looks like a new toy,box brush,brush,,brush,,,
A28,217,765,767,766,766.5,761.5,whered it go,box brush,,child,,,box,box
A28,218,766,768,767,767.5,762.5,whered it go,box brush,,child,box,,mom,
A28,219,773,774,773,773,768,whered it go,box brush,,child,box,,box,
A28,220,778,779,778,778,773,ha,box brush,,child,,,box,box
A28,221,779,781,780,780.5,775.5,look whos in there,box brush,box,child,,,box,box
A28,222,782,783,782,782,777,whos in there huh,box brush,box,child,,box,,box
A28,223,784,785,785,785,780,the man,box brush,,child,,,,box
A28,224,785,787,786,786.5,781.5,that little man,box brush,,child,,,,box
A28,225,788,789,789,789,784,you found him,box brush,,child,,,,
A28,226,791,792,791,791,786,wow you found him,box brush,,child,,,,
A28,227,797,797,797,797,792,thats amazing,box brush,,box,box,,box,
A28,228,798,799,799,799,794,put him back in the box,box brush,box,child,,box,box,
A28,229,799,800,800,800,795,put him in the box,box brush,box,child,,box,box,
A28,230,802,803,802,802,797,can you put him in the box,box brush,box,child,,box,box,box
A28,231,804,805,805,805,800,watch andrew,box brush,,,,,,
A28,232,816,817,817,817,812,there he is,box brush,,,,,,
A28,233,818,818,819,818,813,there he is,box brush,,child,,,,
A28,234,833,833,835,833,828,whats in there,box brush,box,box,box,,box,
A28,235,836,835,837,836.5,831.5,whats in there,box brush,box,box,,,box,box
A28,236,841,841,840,841,836,there it is,box brush,,,,,,box
A28,237,842,842,902,842,837,there it is,box brush,,,,,,
A28,238,853,855,914,854,849,lets go get something to wipe your nose,box brush,,child,box brush,,,
A28,239,857,857,918,857,852,you done with this toy,box brush,,,,,,
A28,240,924,858,920,922,917,ha,dog pig,,dog,,,pig,
A28,241,924,928,925,924.5,919.5,look,pig,,dog,dog,,pig,pig
A28,242,927,929,928,928.5,923.5,look,pig,,dog,dog,,pig,pig
A28,243,931,933,932,932.5,927.5,oh but you found a piggy tail,pig,pig,child,dog,,pig,pig
A28,244,933,935,934,934.5,929.5,you found piggys tail,pig,pig,child,dog,,pig,pig
A28,245,936,937,936,936,931,whats piggy doing,pig,pig,child,dog,,pig,pig
A28,246,938,939,938,938,933,whats piggy doing,pig,pig,child,child dog,,pig,pig
A28,247,940,941,940,940,935,hum,pig,,child,dog,,pig,pig
A28,248,942,943,942,942,937,whats piggy doing,pig,pig,child,dog,,pig,pig
A28,249,948,950,950,950,945,hum,pig,,child,dog,,pig,pig
A28,250,951,952,951,951,946,what is piggy doing,dog pig,pig,pig,dog pig,,pig,
A28,251,953,955,954,954.5,949.5,whats piggy doing,dog pig,pig,child,pig,,pig,
A28,252,956,957,957,957,952,oink,dog pig,,child,pig,,pig,
A28,253,984,987,985,984.5,979.5,look at my tail,dog pig,pig,child,pig,,pig,
A28,254,985,988,987,987.5,982.5,you want to touch my tail,dog pig,pig,child,pig,,pig,
A28,255,988,988,988,988,983,you can,dog pig,,child,pig,,pig,pig
A28,256,989,988,989,989,984,dont put it in my your mouth you silly boy,dog pig,pig,child,pig,,pig,pig
A28,257,991,992,991,991,986,dont put it in your mouth,dog pig,pig,child,pig,,pig,pig
A28,258,995,998,995,995,990,what about this toy,dog pig,dog,child,dog pig,,dog,
A28,259,998,1000,999,999.5,994.5,what about this toy,dog pig,dog,child,dog pig,,dog,
A28,260,1000,1001,1001,1001,996,ah,dog pig,,child,dog pig,,dog,
A28,261,1001,1002,1002,1002,997,nice doggy,dog pig,dog,child,dog pig,,dog,
A28,262,1003,1004,1004,1004,999,nice doggy,dog pig,dog,child,dog pig,,dog,
A28,263,1006,1007,1006,1006,1001,nice doggy,dog pig,dog,child,dog pig,,dog,
A28,264,1010,1011,1011,1011,1006,nice doggy,dog pig,dog,child,dog pig,,dog,
A28,265,1014,1014,1014,1014,1009,thats not mama thats the doggy,dog pig,dog,child,dog pig,,dog,
A28,266,1016,1017,1017,1017,1012,say hi doggy,dog pig,dog,child,dog pig,,dog,
A28,267,1017,1018,1018,1018,1013,hi doggy,dog pig,dog,child,dog pig,,dog,
A28,268,1019,1021,1020,1020.5,1015.5,hi doggy,dog pig,dog,child,dog pig,,dog,
A28,269,1022,1023,1023,1023,1018,ah,dog pig,,child,dog pig,,dog,dog
A28,270,1023,1025,1024,1024.5,1019.5,hi doggy,dog pig,dog,child,dog pig,,dog,
A28,271,1029,1030,1030,1030,1025,what that,dog pig,,child,dog pig,,pig,pig
A28,272,,1034,1036,1035,1030,what is that,dog pig,,child,dog pig,,pig,pig
A28,273,1035,1037,1039,1038,1033,dont grab his tail,dog pig,pig,child,dog pig,,,pig
A28,274,1039,1039,1040,1039,1034,do you want to grab his tail,dog pig,pig,child,dog pig,,pig,
A28,275,1041,1041,1041,1041,1036,do you want to grab his tail,dog pig,pig,child,dog pig,,pig,
A28,276,1045,1044,1045,1045,1040,look at that tail,dog pig,pig,child,dog pig,,pig,pig
A28,277,1046,1047,1047,1047,1042,look at that tail,dog pig,pig,child,dog pig,,pig,pig
A28,278,1048,1051,1049,1048.5,1043.5,nice tail,dog pig,pig,child,dog pig,,pig,pig
A28,279,1049,1052,1050,1049.5,1044.5,oh you like it cause its a piggy,dog pig,pig,child,dog pig,,,
A28,280,1058,1060,1059,1059.5,1054.5,whats on his head,dog pig,pig,pig,pig,,,
A28,281,1063,1064,1064,1064,1059,what that,,,child,pig,,,
A28,282,1064,1065,1065,1065,1060,andrew,,,child,pig,,,
A28,283,1071,1072,1071,1071,1066,he wants to send you a kiss come here,dog pig,pig,child,pig,,,
A28,284,1083,1086,1084,1083.5,1078.5,umhum you see something else,,,child,pig,,,
A28,285,1099,1101,1100,1100.5,1095.5,andrew,,,child,dog pig,,,
A28,286,1105,1106,1106,1106,1101,look at the doggy,,dog,child,dog pig,,,
A28,287,1107,1113,1108,1107.5,1102.5,andrew,,,child,dog pig,,,
A28,288,1108,1116,1110,1109,1104,andrew,,,child,dog pig,,
A28,289,1112,1117,1112,1112,1107,andrew,,,child,dog pig,,
A28,290,1115,1118,1115,1115,1110,an,,,child,dog pig,,mom
A28,291,1119,1121,1119,1119,1114,come here,,,child,dog pig,,
A28,292,1126,1127,1127,1127,1122,andrew,,,child,dog pig,,
A28,293,1134,1135,1128,1134.5,1129.5,andrew,,,child,dog pig,,
A28,294,1142,1146,1143,1142.5,1137.5,oh you like that little box,,,child,dog pig,,
A28,295,1152,1154,1153,1153.5,1148.5,these wires are much more interesting than these,,dog pig,,dog pig,,
A28,296,1157,1158,1157,1157,1152,thats why toys are so funny,,,,dog pig,,
A28,297,1158,1160,1159,1159.5,1154.5,they get toys for kids and kids are never interested in toys than,,,,dog pig,,
A28,298,1163,1164,1163,1163,1158,thats why people always tell you not to spend your money because they dont care about them,,,,dog pig,,
A28,299,1166,1168,1168,1168,1163,they last about ten minutes and then theyre off,,,,pig,,
A28,300,1188,1190,1189,1189.5,1184.5,people even say they dont like the fake telephones as much they want your tele,,,,,,
A28,301,1192,1195,1193,1192.5,1187.5,they dont want the fake keys they want your keys,,,,,,
A28,302,1195,1200,1196,1195.5,1190.5,andrew,,,child,,,
A28,303,1197,1201,1197,1197,1192,come here,,,child,,,
A28,304,1199,1202,1201,1201.5,1196.5,come here come here,,,child,,,
A28,305,1201,1203,1202,1202.5,1197.5,come here,,,child,child,,
A28,306,1203,1204,1204,1204,1199,come here big boy,,,child,child,,mom
A28,307,1204,1206,1205,1205.5,1200.5,oh boy,,,child,child,,
A28,308,1209,1210,1209,1209,1204,lets go lets go,,,child,child,,
A28,309,1211,1211,1211,1211,1206,hi,,,child,child,,mom
A28,310,1212,1213,1212,1212,1207,im trying to walk,,,child,child,,mom
A28,311,1215,1216,1216,1216,1211,im trying to walk,,,child,child,,
A28,312,1217,1217,1217,1217,1212,see me,,,child,child,,
A28,313,1218,1219,1219,1219,1214,what about the piggy what about the piggy,dog pig,pig,child,pig,,
A28,314,1220,1221,1221,1221,1216,im just a piggy and i love andrew,dog pig,pig,child,pig,,pig
A28,315,1221,1223,1222,1222.5,1217.5,i love andrew,dog pig,,child,pig,,
A28,316,1222,1224,1223,1223.5,1218.5,i love andrew,,,child,pig,,
A28,317,1223,1224,1224,1224,1219,i love andrew,,,child,pig,,
A28,318,1225,1227,1226,1226.5,1221.5,i dont like this stupid pig,,pig,child,pig,,
A28,319,1237,1240,1239,1239.5,1234.5,come here,dog pig,,,pig,,pig
A28,320,1239,1241,1240,1240.5,1235.5,someone wants to see you,dog pig,pig,,pig,,pig
A28,321,1242,1244,1243,1243.5,1238.5,someone wants to see you,dog pig,pig,child,dog pig,,dog
A28,322,1246,1247,1245,1246.5,1241.5,look who it is,dog pig,pig,child,dog pig,,dog
A28,323,1250,1248,1247,1247.5,1242.5,look who it is,dog pig,pig,child,dog pig,,
A28,324,1253,1254,1255,1254.5,1249.5,look who it is,,pig,dog,dog pig,,
A28,325,1257,1258,1257,1257,1252,andrew,dog pig,,child,dog pig,,
A28,326,1259,1260,1259,1259,1254,andrew,dog pig,,child,dog pig,,pig
A28,327,1271,1271,1271,1271,1266,dd,,,child,dog pig,,pig
A28,328,1272,1273,1272,1272,1267,come here dd,,,child,dog pig,,
A28,329,1277,1279,1279,1279,1274,come here,,,child,,,
A28,330,1280,1282,1282,1282,1277,you dont want that silly camera,,,child,child,,
A28,331,1283,1285,1284,1284.5,1279.5,you do you want it,dog pig,,child,child,,
A28,332,1285,1286,1286,1286,1281,but you want the piggy,dog pig,pig,pig,child pig,,pig
A28,333,1286,1287,1287,1287,1282,you want the piggy,dog pig,pig,child,child pig,,pig
A28,334,1287,1288,1288,1288,1283,give him kisses,dog pig,pig,child,child pig,,pig
A28,335,1291,1291,1290,1291,1286,lets look over here,,,child,child,,
A28,336,1293,1295,1291,1294,1289,lets look over here,,,child,child
