video,utt.num,time.coder1,time.coder2,time.coder3,time.agg,time.agg.adj,utt,objects.present,objects.referred,mom.eyes,mom.hands,mom.point,kid.eyes,kid.hands
A12,208,799,800,800,800,783,get ready,ball,,child,ball,,ball,
A12,209,800,801,801,801,784,get those little legs ready,ball,,child,child,,ball,
A12,210,803,803,803,803,786,boom,ball,,child,ball,,ball,
A12,211,805,806,805,805,788,boom,ball,,ball,,,ball,
A12,212,810,811,810,810,793,come on,ball,,child,ball,,ball,
A12,213,816,817,816,816,799,here it comes boom,ball,ball,ball,ball,,ball,ball
A12,214,819,818,818,818,801,throw,ball,,child,,,,
A12,215,819,819,820,819,802,oh,ball,,child,,,,
A12,216,819,822,820,819.5,802.5,she went over she went over,,,child,,,,
A12,217,823,823,823,823,806,wheres mr gund bear,,bear,child,,,mom,
A12,218,825,825,825,825,808,wheres mr gund bear,,bear,child,,,mom,
A12,219,827,828,828,828,811,wheres mr gund bear,,bear,child,,,,
A12,220,839,840,839,839,822,i dont think he wants to go in there today,bear,bear,child,,,,bear
A12,221,843,843,843,843,826,tough thats where hes going huh,bear,bear,child,,,bear,bear
A12,222,846,847,847,847,830,tell him bye bye,,bear,child,,,bear,bear
A12,223,848,849,848,848,831,bye bye mr gund,,bear,child,,,mom,
A12,224,850,851,851,851,834,tell your bear bye bye,ball,bear,child,,,,
A12,225,857,857,856,857,840,yeah i bet hes stuck now,,bear,child,,,bear,
A12,226,858,859,859,859,842,i dont think you can reach him,bear,bear,child,,,bear,
A12,227,861,862,862,862,845,would you like some help,bear,,child,,,bear,
A12,228,864,864,864,864,847,wants some help,,,child,,,mom,
A12,229,865,867,866,866.5,849.5,yeah want some help,,,child,,,mom,
A12,230,882,888,882,882,865,give the ball to mommy,ball bear,ball,child,,,ball,bear
A12,231,884,889,885,884.5,867.5,mommys gonna get it and you,ball,ball,child,,,ball,bear
A12,232,890,891,891,891,874,here it comes here it comes,ball,ball,ball,ball,,ball,
A12,233,893,894,894,894,877,kick it kick it,ball,ball,child,,,ball,
A12,234,894,895,895,895,878,good girl,ball,,ball,,,ball,
A12,235,896,897,896,896,879,good girl,ball,,ball,,,ball,
A12,236,898,899,899,899,882,see see,,,child,ball,,,
A12,237,903,904,903,903,886,at the pictures,,,,ball,,,
A12,238,904,905,905,905,888,alexis look,,,,ball,,,
