video,utt.num,time.coder1,time.coder2,time.coder3,time.agg,time.agg.adj,utt,objects.present,objects.referred,mom.eyes,mom.hands,mom.point,kid.eyes,kid.hands
A40,386,,754,,754,744,bee bee bee bee bee beep,car truck,,child,truck,,truck,
A40,387,755,755,755,755,745,bee beep,car truck,,child,truck,,truck,
A40,388,,755,,755,745.5,bee beep,car truck,,child,truck,,truck,
A40,389,756,,756,756,746,bee beep,car truck,,child,truck,,car,
A40,390,757,757,757,757,747,you dont care,car truck,,child,,,car,
A40,391,758,,,758,748,you want the car,car truck,car,child,,,car,car
A40,392,,760,,760,750,youd rather have the car huh,car truck,car,child,,,car,car
A40,393,,763,762,762.5,752.5,a red sports car,car truck,car,car,car,,,
A40,394,,,,764,754,do you want a red sports car,car truck,car,car,car,,,
A40,395,,766,766,766,756,you sound like your dad,car truck,,child,,,,
A40,396,769,769,,769,759,you sound like your dad,car truck,,car,car,,car,
A40,397,771,770,770,770,760,a red sports car would be real nice,car truck,car,car,,,car,
